Name,Ticker
ROLLS-ROYCE HOLDINGS PLC,LON:RR.
ROSENBLATT GROUP PLC,LON:RBGP
ROSE PETROLEUM PLC,LON:ROSE
ROSS GROUP PLC,LON:RGP
ROSSLYN DATA TECHNOLOGIES PLC,LON:RDT
ROTALA PLC,LON:ROL
ROTORK PLC,LON:76ID
ROTORK PLC,LON:ROR
ROYAL BANK OF SCOTLAND GROUP PLC,LON:RBS
ROYAL DUTCH SHELL PLC,LON:RDSA
ROYAL DUTCH SHELL PLC,LON:RDSB
ROYAL MAIL PLC,LON:RMG
RPC GROUP PLC,LON:RPC
RPS GROUP PLC,LON:RPS
RSA INSURANCE GROUP PLC,LON:RSA
RSA INSURANCE GROUP PLC,LON:RSAB
RTC GROUP PLC,LON:RTC
RUFFER INVESTMENT COMPANY LTD,LON:RICA
RURELEC PLC,LON:RUR
RWS HOLDINGS PLC,LON:RWS
RYANAIR HOLDINGS PLC,LON:RYA
SABIEN TECHNOLOGY GROUP PLC,LON:SNT
SABRE INSURANCE GROUP PLC,LON:SBRE
SAFECHARGE INTERNATIONAL GROUP LIMITED,LON:SCH
SAFE HARBOUR HOLDINGS PLC,LON:SHH
SAFELAND PLC,LON:SAF
SAFESTAY PLC,LON:SSTY
SAFESTORE HOLDINGS PLC,LON:SAFE
SAFESTYLE UK PLC,LON:SFE
SAGA PLC,LON:SAGA
SAGE GROUP PLC,LON:SGE
SAGICOR FINANCIAL CORPORATION LIMITED,LON:SFI
SAINSBURY (J) PLC,LON:SBRY
SALT LAKE POTASH LIMITED,LON:SO4
SALVARX GROUP PLC,LON:SALV
SANDERSON GROUP PLC,LON:SND
SANDITON INVESTMENT TRUST PLC,LON:SIT
SAN LEON ENERGY PLC,LON:SLE
SANNE GROUP PLC,LON:SNN
SAREUM HOLDINGS PLC,LON:SAR
SAVANNAH PETROLEUM PLC,LON:SAVP
SAVANNAH RESOURCES PLC,LON:SAV
SAVILLS PLC,LON:SVS
SCANCELL HOLDINGS PLC,LON:SCLP
SCAPA GROUP PLC,LON:SCPA
SCHLUMBERGER LD,LON:SCL
SCHOLIUM GROUP PLC,LON:SCHO
SCHRODER ASIAN TOTAL RETURN INVESTMENT COMPANY PLC,LON:ATR
SCHRODER ASIAPACIFIC FUND PLC,LON:SDP
SCHRODER EUROPEAN REAL ESTATE INVESTMENT TRUST PLC,LON:SERE
SCHRODER INCOME GROWTH FUND PLC,LON:SCF
SCHRODER JAPAN GROWTH FUND PLC,LON:SJG
SCHRODER ORIENTAL INCOME FUND LIMITED,LON:SOI
SCHRODER REAL ESTATE INVESTMENT TRUST LIMITED,LON:SREI
SCHRODERS PLC,LON:SDR
SCHRODERS PLC,LON:SDRC
SCHRODER UK MID CAP FUND PLC,LON:SCP
SCIENCE GROUP PLC,LON:SAG
SCIENCE IN SPORT PLC,LON:SIS
SCIENTIFIC DIGITAL IMAGING PLC,LON:SDI
SCISYS PLC,LON:SSY
SCOTGEMS PLC,LON:SGEM
SCOTGOLD RESOURCES LIMITED,LON:SGZ
SCOTTISH AMERICAN INVESTMENT CO. PLC,LON:SCAM
SCOTTISH INVESTMENT TRUST PLC,LON:SCIN
SCOTTISH MORTGAGE INVESTMENT TRUST PLC,LON:SMT
SCOTTISH ORIENTAL SMALLER COMPANIES TRUST PLC,LON:SST
SCS GROUP PLC,LON:SCS
SDL PLC,LON:SDL
SDV 2025 ZDP PLC,LON:SDVP
SDX ENERGY INC.,LON:SDX
SEALAND CAPITAL GALAXY LIMITED,LON:SCGL
SEC S.P.A.,LON:SECG
SECURE INCOME REIT PLC,LON:SIR
SECURE PROPERTY DEVELOPMENT & INVESTMENT PLC,LON:SPDI
SECURE TRUST BANK PLC,LON:STB
SECURITIES TRUST OF SCOTLAND PLC,LON:STS
SEEING MACHINES LIMITED,LON:SEE
SEGRO PLC,LON:SGRO
SENECA GLOBAL INCOME & GROWTH TRUST PLC,LON:SIGT
SENECA GROWTH CAPITAL VCT PLC,LON:HYG
SENIOR PLC,LON:SNR
SENSYNE HEALTH PLC,LON:SENS
SEPLAT PETROLEUM DEVELOPMENT COMPANY PLC,LON:SEPL
SEQUOIA ECONOMIC INFRASTRUCTURE INCOME FUND LIMITED,LON:SEQI
SERABI GOLD PLC,LON:SRB
SERCO GROUP PLC,LON:SRP
SERICA ENERGY PLC,LON:SQZ
SERINUS ENERGY PLC,LON:SENX
SEVERFIELD PLC,LON:SFR
SEVERN TRENT PLC,LON:SVT
SHAFTESBURY PLC,LON:SHB
SHANTA GOLD LIMITED,LON:SHG
SHARE PLC,LON:SHRE
SHEARWATER GROUP PLC,LON:SWG
SHEFA YAMIM (A.T.M.) LTD,LON:SEFA
SHERBORNE INVESTORS (GUERNSEY) B LIMITED,LON:SIGB
SHERBORNE INVESTORS (GUERNSEY) C LIMITED,LON:SIGC
SHIELD THERAPEUTICS PLC,LON:STX
SHIRE PLC,LON:SHP
SHIRES INCOME PLC,LON:SHRS
SHOE ZONE PLC,LON:SHOE
SHORE CAPITAL GROUP LIMITED,LON:SGR
SIGMA CAPITAL GROUP PLC,LON:SGM
SIGMAROC PLC,LON:SRC
SIG PLC,LON:SHI
SILENCE THERAPEUTICS PLC,LON:SLN
SIMEC ATLANTIS ENERGY LIMITED,LON:SAE
SIMIGON LTD.,LON:SIM
SINCLAIR PHARMA PLC,LON:SPH
SIRIUS MINERALS PLC,LON:SXX
SIRIUS PETROLEUM PLC,LON:SRSP
SIRIUS REAL ESTATE LD,LON:SRE
SKINBIOTHERAPEUTICS PLC,LON:SBTX
SKY PLC,LON:SKY
SKY PLC,LON:SKYA
SKY PLC,LON:SKYB
SLINGSBY (H.C.) PLC,LON:SLNG
SMART (J.) & CO. (CONTRACTORS) PLC,LON:SMJ
SMART METERING SYSTEMS PLC,LON:SMS
SMARTSPACE SOFTWARE PLC,LON:SMRT
SMITH (DS) PLC,LON:SMDS
SMITH & NEPHEW PLC,LON:SN.
SMITHS GROUP PLC,LON:SMIN
SMURFIT KAPPA GROUP PLC,LON:SKG
SOCO INTERNATIONAL PLC,LON:SIA
SOFTCAT PLC,LON:SCT
SOLGOLD PLC,LON:SOLG
SOLID STATE PLC,LON:SOLI
SOLO OIL PLC,LON:SOLO
SOMERO ENTERPRISE INC.,LON:SOM
SOPHEON PLC,LON:SPE
SOPHOS GROUP PLC,LON:SOPH
SOSANDAR PLC,LON:SOS
SOUND ENERGY PLC,LON:SOU
SOUTH32 LIMITED,LON:S32
SPACEANDPEOPLE PLC,LON:SAL
SPECTRA SYSTEMS CORPORATION,LON:SPSC
SPECTRA SYSTEMS CORPORATION,LON:SPSY
SPECTRIS PLC,LON:SXS
SPEEDY HIRE PLC,LON:SDY
SPINNAKER OPPORTUNITIES PLC,LON:SOP
SPIRAX-SARCO ENGINEERING PLC,LON:SPX
SPIRE HEALTHCARE GROUP PLC,LON:SPI
SPIRENT COMMUNICATIONS PLC,LON:SPT
SPITFIRE OIL LIMITED,LON:SRO
SPORTECH PLC,LON:SPO
SPORTS DIRECT INTERNATIONAL PLC,LON:SPD
SPRINGFIELD PROPERTIES PLC,LON:SPR
SQN ASSET FINANCE INCOME FUND LIMITED,LON:SQN
SQN ASSET FINANCE INCOME FUND LIMITED,LON:SQNX
SQN SECURED INCOME FUND PLC,LON:SSIF
SRT MARINE SYSTEMS PLC,LON:SRT
SSE PLC,LON:SSE
SSP GROUP PLC,LON:SSPG
STAFFLINE GROUP PLC,LON:STAF
STAGECOACH GROUP PLC,LON:SGC
STANDARD CHARTERED PLC,LON:STAN
STANDARD LIFE ABERDEEN PLC,LON:SLA
STANDARD LIFE EQUITY INCOME TRUST PLC,LON:SLET
STANDARD LIFE INVESTMENTS PROPERTY INCOME TRUST LD,LON:SLI
STANDARD LIFE PRIVATE EQUITY TRUST PLC,LON:SLPE
STANDARD LIFE UK SMALLER COMPANIES TRUST PLC,LON:SLS
STANLEY GIBBONS GROUP PLC,LON:SGI
STARCOM PLC,LON:STAR
STARVEST PLC,LON:SVE
STARWOOD EUROPEAN REAL ESTATE FINANCE LIMITED,LON:SWEF
STATPRO GROUP PLC,LON:SOG
STENPROP LIMITED,LON:STP
STEPPE CEMENT LTD,LON:STCM
STERLING ENERGY PLC,LON:SEY
STHREE PLC,LON:STHR
STILFONTEIN GOLD MINING CO LD,LON:STIL
STILO INTERNATIONAL PLC,LON:STL
STIRLING INDUSTRIES PLC,LON:STRL
ST. IVES PLC,LON:SIV
ST. JAMES'S PLACE PLC,LON:STJ
STM GROUP PLC,LON:STM
ST.MODWEN PROPERTIES PLC,LON:SMP
STOBART GROUP LD,LON:STOB
STOCK SPIRITS GROUP PLC,LON:STCK
ST PETER PORT CAPITAL LIMITED,LON:SPPC
STRANGER HOLDINGS PLC,LON:STHP
STRAT AERO PLC,LON:AERO
STRATEGIC EQUITY CAPITAL PLC,LON:SEC
STRATEGIC MINERALS PLC,LON:SML
STRATEX INTERNATIONAL PLC,LON:STI
STRIDE GAMING PLC,LON:STR
STRIX GROUP PLC,LON:KETL
STV GROUP PLC,LON:STVG
SUMMIT GERMANY LIMITED,LON:SMTG
SUMMIT THERAPEUTICS PLC,LON:SUMM
SUMO GROUP PLC,LON:SUMO
SUNRISE RESOURCES PLC,LON:SRES
SUPERDRY PLC,LON:SDRY
SUPERMARKET INCOME REIT PLC,LON:SUPR
S & U PLC,LON:46IE
S & U PLC,LON:47IE
S & U PLC,LON:SUS
SURE VENTURES PLC,LON:SURE
SURFACE TRANSFORMS PLC,LON:SCE
SURGICAL INNOVATIONS GROUP PLC,LON:SUN
SUTTON HARBOUR HOLDINGS PLC,LON:SUH
SVM UK EMERGING FUND PLC,LON:SVM
SWALLOWFIELD PLC,LON:SWL
SYLVANIA PLATINUM LIMITED,LON:SLP
SYMPHONY ENVIRONMENTAL TECHNOLOGIES PLC,LON:SYM
SYMPHONY INTERNATIONAL HOLDINGS LD,LON:SIHL
SYNAIRGEN PLC,LON:SNG
SYNCONA LIMITED,LON:SYNC
SYNECTICS PLC,LON:SNX
SYNTHOMER PLC,LON:SYNT
SYSGROUP PLC,LON:SYS
SYSTEM1 GROUP PLC,LON:SYS1
TALIESIN PROPERTY FUND LIMITED,LON:TPFZ
TALKTALK TELECOM GROUP PLC,LON:TALK
TANDEM GROUP PLC,LON:TND
TANFIELD GROUP PLC,LON:TAN
TAPTICA INTERNATIONAL LTD,LON:TAP
TARGET HEALTHCARE REIT LIMITED,LON:THRL
TARSUS GROUP PLC,LON:TRS
TASTY PLC,LON:TAST
TATE & LYLE PLC,LON:BD15
TATE & LYLE PLC,LON:TATE
TATTON ASSET MANAGEMENT PLC,LON:TAM
TAU CAPITAL PLC,LON:TAU
TAVISTOCK INVESTMENTS PLC,LON:TAVI
TAX SYSTEMS PLC,LON:TAX
TAYLOR WIMPEY PLC,LON:TW.
TBC BANK GROUP PLC,LON:TBCG
TEAM17 GROUP PLC,LON:TM17
TECHFINANCIALS INC,LON:TECH
TED BAKER PLC,LON:TED
TEKCAPITAL PLC,LON:TEK
TEKMAR GROUP PLC,LON:TGP
TELECOM PLUS PLC,LON:TEP
TELEFONICA SA,LON:TDE
TELFORD HOMES PLC,LON:TEF
TELIT COMMUNICATIONS PLC,LON:TCM
TEMPLE BAR INVESTMENT TRUST PLC,LON:TMPL
TEMPLETON EMERGING MARKETS INVESTMENT TRUST PLC,LON:TEM
TEN ENTERTAINMENT GROUP PLC,LON:TEG
TEN LIFESTYLE GROUP PLC,LON:TENG
TERN PLC,LON:TERN
TERRA CAPITAL PLC,LON:TCA
TERTIARY MINERALS PLC,LON:TYM
TESCO PLC,LON:TSCO
TETRAGON FINANCIAL GROUP LIMITED,LON:TFG
TETRAGON FINANCIAL GROUP LIMITED,LON:TFGS
TEX HOLDINGS PLC,LON:TXH
THALASSA HOLDINGS LIMITED,LON:THAL
THARISA PLC,LON:THS
THE EUROPEAN INVESTMENT TRUST PLC,LON:EUT
THE FULHAM SHORE PLC,LON:FUL
THE GYM GROUP PLC,LON:GYM
THE LOCAL SHOPPING REIT PLC,LON:LSR
THE MISSION MARKETING GROUP PLC,LON:TMMG
THE RENEWABLES INFRASTRUCTURE GROUP LIMITED,LON:TRIG
THE SIMPLYBIZ GROUP PLC,LON:SBIZ
THEWORKS.CO.UK PLC,LON:WRKS
THINKSMART LIMITED,LON:TSL
THIRD POINT OFFSHORE INVESTORS LIMITED,LON:TPOS
THIRD POINT OFFSHORE INVESTORS LIMITED,LON:TPOU
THOMAS COOK GROUP PLC,LON:TCG
THOR MINING PLC,LON:THR
THORPE (F.W.) PLC,LON:TFW
THRUVISION GROUP PLC,LON:THRU
TI FLUID SYSTEMS PLC,LON:TIFS
TIGER RESOURCE PLC,LON:TIR
TIME OUT GROUP PLC,LON:TMO
TISSUE REGENIX GROUP PLC,LON:TRX
TITON HOLDINGS PLC,LON:TON
TIZIANA LIFE SCIENCES PLC,LON:TILS
TLA WORLDWIDE PLC,LON:TLA
TLOU ENERGY LIMITED,LON:TLOU
TMT INVESTMENTS PLC,LON:TMT
TOC PROPERTY BACKED LENDING TRUST PLC,LON:PBLT
TOMCO ENERGY PLC,LON:TOM
TONGAAT HULETT LIMITED,LON:THL
TOOPLE PLC,LON:TOOP
TOPPS TILES PLC,LON:TPT
TOTALLY PLC,LON:TLY
TOTAL PRODUCE PLC,LON:TOT
TOTAL S.A.,LON:TTA
TOUCHSTAR PLC,LON:TST
TOUCHSTONE EXPLORATION INC,LON:TXP
TOWER RESOURCES PLC,LON:TRP
TOWN CENTRE SECURITIES PLC,LON:TOWN
TOYOTA MOTOR CORPORATION,LON:TYT
TP GROUP PLC,LON:TPG
TP ICAP PLC,LON:TCAP
TRACKWISE DESIGNS PLC,LON:TWD
TRACSIS PLC,LON:TRCS
TRAFALGAR PROPERTY GROUP PLC,LON:TRAF
TRAKM8 HOLDINGS PLC,LON:TRAK
TRANSENSE TECHNOLOGIES PLC,LON:TRT
TRANSGLOBE ENERGY CORPORATION,LON:TGL
TRANS-SIBERIAN GOLD PLC,LON:TSG
TRAVIS PERKINS PLC,LON:TPK
TREATT PLC,LON:TET
TR EUROPEAN GROWTH TRUST PLC,LON:TRG
TRIAD GROUP PLC,LON:TRD
TRIBAL GROUP PLC,LON:TRB
TRICORN GROUP PLC,LON:TCN
TRIFAST PLC,LON:TRI
TRINITY EXPLORATION & PRODUCTION PLC,LON:TRIN
TRIPLE POINT INCOME VCT PLC,LON:TPV1
TRIPLE POINT INCOME VCT PLC,LON:TPVC
TRIPLE POINT INCOME VCT PLC,LON:TPVD
TRIPLE POINT INCOME VCT PLC,LON:TPVE
TRIPLE POINT SOCIAL HOUSING REIT PLC,LON:SOHO
TRIPLE POINT VCT 2011 PLC,LON:TPOA
TRIPLE POINT VCT 2011 PLC,LON:TPOB
TRI-STAR RESOURCES PLC,LON:TSTR
TRISTEL PLC,LON:TSTL
TRITAX BIG BOX REIT PLC,LON:BBOX
TRITAX EUROBOX PLC,LON:BOXE
TRITAX EUROBOX PLC,LON:EBOX
TROY INCOME & GROWTH TRUST PLC,LON:TIGT
TR PROPERTY INVESTMENT TRUST PLC,LON:TRY
TRUFIN PLC,LON:TRU
TT ELECTRONICS PLC,LON:TTG
TUFTON OCEANIC ASSETS LIMITED,LON:SHIP
TUI AG,LON:TUI
TULLOW OIL PLC,LON:TLW
TUNGSTEN CORPORATION PLC,LON:TUNG
TWENTYFOUR INCOME FUND LIMITED,LON:TFIF
TWENTYFOUR SELECT MONTHLY INCOME FUND LIMITED,LON:SMIF
TWO SHIELDS INVESTMENTS PLC,LON:TSI
TYMAN PLC,LON:TYMN
TYRATECH INC,LON:TYR
TYRATECH INC,LON:TYRU
UAE OIL SERVICES PLC,LON:UOS
U AND I GROUP PLC,LON:UAI
UBISENSE GROUP PLC,LON:UBI
UDG HEALTHCARE PUBLIC LIMITED COMPANY,LON:UDG
UIL FINANCE LIMITED,LON:UTLD
UIL FINANCE LIMITED,LON:UTLE
UIL FINANCE LIMITED,LON:UTLF
UIL FINANCE LIMITED,LON:UTLG
UIL FINANCE LIMITED,LON:UTLH
UIL LIMITED,LON:UTL
UK COMMERCIAL PROPERTY REIT LIMITED,LON:UKCM
UK MORTGAGES LIMITED,LON:UKML
UK OIL & GAS PLC,LON:UKOG
UKRPRODUCT GROUP LIMITED,LON:UKR
ULS TECHNOLOGY PLC,LON:ULS
ULTIMATE SPORTS GROUP PLC,LON:USG
ULTRA ELECTRONICS HOLDINGS PLC,LON:ULE
UNICORN AIM VCT PLC,LON:UAV
UNILEVER PLC,LON:ULVR
UNION JACK OIL PLC,LON:UJO
UNISYS CORPORATION,LON:USY
UNITED CARPETS GROUP PLC,LON:UCG
UNITED OIL & GAS PLC,LON:UOG
UNITED UTILITIES GROUP PLC,LON:UU.
UNITE GROUP PLC,LON:UTG
UNIVERSE GROUP PLC,LON:UNG
UNIVISION ENGINEERING LIMITED,LON:UVEL
UP GLOBAL SOURCING HOLDINGS PLC,LON:UPGS
UPLAND RESOURCES LIMITED,LON:UPL
URA HOLDINGS PLC,LON:URA
URALS ENERGY PUBLIC COMPANY LIMITED,LON:UEN
URBAN&CIVIC PLC,LON:UANC
URBAN EXPOSURE PLC,LON:UEX
URBAN LOGISTICS REIT PLC,LON:SHED
URU METALS LIMITED,LON:URU
UTILICO EMERGING MARKETS TRUST PLC,LON:UEM
UTILITYWISE PLC,LON:UTW
UVENCO UK PLC,LON:UVEN
VALIRX PLC,LON:VAL
VALUE AND INCOME TRUST PLC,LON:VIN
VAN ELLE HOLDINGS PLC,LON:VANL
VAST RESOURCES PLC,LON:VAST
VECTURA GROUP PLC,LON:VEC
VEDANTA RESOURCES PLC,LON:VED
VEDANTA RESOURCES PLC,LON:VEDA
VEDANTA RESOURCES PLC,LON:VEDB
VELA TECHNOLOGIES PLC,LON:VELA
VELOCITY COMPOSITES PLC,LON:VEL
VELOCYS PLC,LON:VLS
VELTYCO GROUP PLC,LON:VLTY
VENN LIFE SCIENCES HOLDINGS PLC,LON:VENN
VENTURE LIFE GROUP PLC,LON:VLG
VENTUS 2 VCT PLC,LON:VEN2
VENTUS 2 VCT PLC,LON:VNC
VENTUS 2 VCT PLC,LON:VND
VENTUS VCT PLC,LON:VEN
VENTUS VCT PLC,LON:VENC
VENTUS VCT PLC,LON:VEND
VERDITEK PLC,LON:VDTK
VERNALIS PLC,LON:VER
VERONA PHARMA PLC,LON:VRP
VERSARIEN PLC,LON:VRS
VERSEON CORPORATION,LON:VSN
VERTU CAPITAL LIMITED,LON:VCBC
VERTU MOTORS PLC,LON:VTU
VESUVIUS PLC,LON:VSVS
VIANET GROUP PLC,LON:VNET
VICTORIA OIL & GAS PLC,LON:VOG
VICTORIA PLC,LON:VCP
VICTREX PLC,LON:VCT
VIETNAM ENTERPRISE INVESTMENTS LIMITED,LON:VEIL
VIETNAM HOLDING LIMITED,LON:VNH
VINACAPITAL VIETNAM OPPORTUNITY FUND LD,LON:VOF
VINALAND LIMITED,LON:VNL
VIPERA PLC,LON:VIPA
VIRGIN MONEY HOLDINGS (UK) PLC,LON:VM.
VITEC GROUP PLC (THE),LON:VTC
VIVO ENERGY PLC,LON:VVO
VODAFONE GROUP PLC,LON:VOD
VOLEX PLC,LON:VLX
VOLGA GAS PLC,LON:VGAS
VOLTA FINANCE LIMITED,LON:VTA
VOLUTION GROUP PLC,LON:FAN
VOLVERE PLC,LON:VLE
VORDERE PLC,LON:VOR
VPC SPECIALTY LENDING INVESTMENTS PLC,LON:VSL
VP PLC,LON:VP.
VR EDUCATION HOLDINGS PLC,LON:VRE
WALCOM GROUP LIMITED,LON:WALG
WALKER CRIPS GROUP PLC,LON:WCW
WALKER GREENBANK PLC,LON:WGB
WANDISCO PLC,LON:WAND
WAREHOUSE REIT PLC,LON:WHR
WARPAINT LONDON PLC,LON:W7L
WATCHSTONE GROUP PLC,LON:WTG
WATER INTELLIGENCE PLC,LON:WATR
WATKIN JONES PLC,LON:WJG
WEATHERLY INTERNATIONAL PLC,LON:WTI
WEBIS HOLDINGS PLC,LON:WEB
WEIR GROUP PLC,LON:WEIR
WEISS KOREA OPPORTUNITY FUND LTD.,LON:WKOF
WENTWORTH RESOURCES LIMITED,LON:WRL
WESTMINSTER GROUP PLC,LON:WSG
WESTMOUNT ENERGY LIMITED,LON:WTE
WETHERSPOON ( J.D.) PLC,LON:JDW
WEY EDUCATION PLC,LON:WEY
W.H. IRELAND GROUP PLC,LON:WHI
WHITBREAD PLC,LON:WTB
WH SMITH PLC,LON:SMWH
WIDECELLS GROUP PLC,LON:WDC
WILLIAM HILL PLC,LON:WMH
WILMCOTE HOLDINGS PLC,LON:WCH
WILMINGTON PLC,LON:WIL
WINCANTON PLC,LON:WIN
WINDAR PHOTONICS PLC,LON:WPHO
WISHBONE GOLD PLC,LON:WSBN
WITAN INVESTMENT TRUST PLC,LON:86IP
WITAN INVESTMENT TRUST PLC,LON:87IP
WITAN INVESTMENT TRUST PLC,LON:WTAN
WITAN PACIFIC INVESTMENT TRUST PLC,LON:WPC
WIZZ AIR HOLDINGS PLC,LON:WIZZ
WOLF MINERALS LIMITED,LON:WLFE
WOODFORD PATIENT CAPITAL TRUST PLC,LON:WPCT
WOOD GROUP (JOHN) PLC,LON:WG.
WORK SERVICE S.A.,LON:WSE
WORKSPACE GROUP PLC,LON:WKP
WORLDLINK GROUP PLC,LON:WGP
"WORLDPAY, INC.",LON:WPY
WORLDSEC LD,LON:WSL
WORLD TRADE SYSTEMS PLC,LON:WTS
WORLDWIDE HEALTHCARE TRUST PLC,LON:WWH
WORTHINGTON GROUP PLC,LON:WRN
WPP PLC,LON:WPP
W RESOURCES PLC,LON:WRES
WYG PLC,LON:WYG
WYNNSTAY GROUP PLC,LON:WYN
WYNNSTAY PROPERTIES PLC,LON:WSP
XAAR PLC,LON:XAR
XEROS TECHNOLOGY GROUP PLC,LON:XSG
XLMEDIA PLC,LON:XLM
XPEDIATOR PLC,LON:XPD
XPLORER PLC,LON:XPL
XP POWER LIMITED,LON:XPP
XPS PENSIONS GROUP PLC,LON:XPS
XTRACT RESOURCES PLC,LON:XTR
YELLOW CAKE PLC,LON:YCA
YEW GROVE REIT PLC,LON:YEW
YOLO LEISURE AND TECHNOLOGY PLC,LON:YOLO
YOUGOV PLC,LON:YOU
YOUNG & CO'S BREWERY PLC ,LON:YNGA
YOUNG & CO'S BREWERY PLC ,LON:YNGN
YU GROUP PLC,LON:YU.
ZAMANO PLC,LON:ZMNO
ZAMBEEF PRODUCTS PLC,LON:ZAM
ZANAGA IRON ORE COMPANY LIMITED,LON:ZIOC
ZCCM INVESTMENTS HOLDINGS PLC,LON:ZCC
ZEGONA COMMUNICATIONS PLC,LON:ZEG
ZENITH ENERGY LTD.,LON:ZEN
ZHEJIANG EXPRESSWAY CO,LON:ZHEH
ZIBAO METALS RECYCLING HOLDINGS PLC,LON:ZBO
ZINC MEDIA GROUP PLC,LON:ZIN
ZOLTAV RESOURCES INC,LON:ZOL
ZOO DIGITAL GROUP PLC,LON:ZOO
ZOTEFOAMS PLC,LON:ZTF
ZYTRONIC PLC,LON:ZYT
